locale,review_id,author,rating,review_text,date,app_version
en-np,17fff386-7467-4e33-8301-62bfac0a787c,Rick 444,5,One of the best app of nepal❤,2021-01-31T15:05:47,
en-np,1e5975ff-ca19-4871-9eb6-d72b1ec3afc3,Umesh Chaudhary,4,New update is very bad i can't able to send money into another account please fix it,2021-01-31T14:51:11,3.6.8.1
en-np,0f811368-7468-451f-953e-d5db103afae4,kum subash,5,Thanks for your service,2021-01-31T13:14:31,3.8.4
en-np,a997a0dd-09fd-4f7f-a721-8b7ee9b5f812,Bikash Rana,5,Good,2021-01-31T12:55:23,3.8.4
en-np,c69d2ba5-f0ec-40bf-820b-3fb3b012734c,Hwjeh Jdjdjd,5,Sai ho,2021-01-31T12:16:40,
en-np,1b938bce-197d-424b-9a77-28e1432f7725,Suryanarayan Bhagat,5,Asom apps,2021-01-31T11:07:58,3.8.4
en-np,8648dde8-0d84-464d-b0ff-1c337f98397e,vakmula gamer,5,Nice app,2021-01-31T09:28:54,
en-np,e83e77f5-ec61-4aa7-90fd-d8a481d43afe,Prakash Koirala,1,Randi KO ban eSewa,2021-01-31T09:03:35,3.8.3.1
en-np,50d5fefc-42f9-469c-9bab-0f01fcd99ea0,bikash giri,1,"Blocked by account for no reason on 22 jan. Now its more than a week, I had written letter not solved the problem yet.",2021-01-31T07:06:40,
en-np,96cbfe1d-0252-4aaa-bbae-f4281e52c7b6,Bikash Neupane (विकाश न्यौपाने),5,The review was of very old version of esewa...,2021-01-31T06:51:50,3.8.5
en-np,c0ddb51d-388a-4f95-9988-c83a440842de,Naiem Muddin,5,Good y,2021-01-31T02:31:52,3.6.7
en-np,13b6b4db-c00c-4d02-89df-9da303e20d92,kismat tripathi,5,Plese esable free fire topup,2021-01-31T02:15:28,3.8.5
en-np,ade0f93a-065e-44b2-b435-c8e88d35edeb,Jane Yt,5,Love it,2021-01-30T15:35:41,3.8.5
en-np,15291225-b71b-43ae-8cb7-0e1b938532fb,Hindi Bollywood Song Collection,2,I like this payment app But money recovery system add this app Plz app bilder add this ficher,2021-01-30T13:34:01,
en-np,61c6e574-3926-443c-bfdb-9f6dad86c50d,John Peterson,1,How to I big transaction in this app that is not work for big transaction,2021-01-30T12:53:23,3.8.5
en-np,25c381f8-c9b7-4262-9079-da437aa66410,Bijay Balla,4,"App is very useful, but it would be better if the limit of cash out is above Rs.15,000.",2021-01-30T12:53:15,3.8.5
en-np,d3e14e45-338b-41b3-886d-7b4459490ab1,Surya Prasad Timilsina,5,अति राम्रो छ,2021-01-30T10:27:32,3.8.4
en-np,5c4c4d7c-c0e8-482c-a778-bdadbdb43b69,som singar,5,Nice I love it,2021-01-30T06:16:37,3.8.5
en-np,2deb58d3-9a77-4b08-b504-df9b3881c7b2,Rupesh Chaulagain,5,Good,2021-01-30T06:07:45,
en-np,54a01885-93c8-4ad2-8f26-f43b42fee432,Hiralal Shrestha,5,अति सजिलो भरपर्दो सेवा इसेवा जसले खल्तीमा पैसा बोक्नु परेन ।,2021-01-29T16:15:35,3.8.5
en-np,8b4dc4be-fa97-4aaf-b410-89058ba4b0e9,K & K (kd),5,"Best app for payment, trusted and reliable.",2021-01-29T16:05:53,3.8.3.2
en-np,03f0d598-e05d-45ab-a929-aa64bc92ce38,SS_ Gaming,5,"OP,❤😊",2021-01-29T13:49:07,
en-np,a15bb0b7-c73a-47a0-abd3-73a4dcee7f67,Uttam KX,1,Useless and bad,2021-01-29T12:18:47,3.8.0
en-np,191e2105-e749-4b54-a72e-4a92c1442f6d,Surya Rimal,4,It's good app but when i load money from bank it tooks too much time please improve this. I can't make cash in please reply me with solution I'm waiting.....,2021-01-29T08:28:30,3.8.4
en-np,377876ad-7074-4827-b9e9-0287a0df09da,Gita Dhakal,1,No good,2021-01-29T08:27:02,
en-np,b97da48f-aaeb-4ce7-82fb-0c922f891a96,NIRAJAN PANDEY,5,Nice,2021-01-29T07:30:33,
en-np,d80be805-41ca-4016-8630-c7d1ef47b28f,Hacker King,5,Awesome,2021-01-29T05:34:14,3.8.4
en-np,101c1a7a-79b1-4559-bbf9-24927910004d,Sagar Yadav,5,Great,2021-01-29T03:34:20,
en-np,78ce9e73-d5c1-423a-be2e-4920f5bb6230,Fuchee Lama,1,business,2021-01-29T03:24:03,3.8.5
en-np,561985e4-743f-4a9d-aadf-32440088246c,Dixita Maharjan,5,Best way to pay bills online😊,2021-01-28T18:17:05,3.8.4
en-np,e21d5174-5145-485d-b322-84167e4ad6a5,Maya pokhrel,5,Gu khani ho,2021-01-28T15:52:06,3.8.4
en-np,41b06d82-c91e-48ed-aa12-d73446123dcd,kpkhanal,5,India bat e sewa walet ma ma many transfor hunx ki nai,2021-01-28T11:56:52,3.8.2
en-np,b35ba41f-efa8-41ba-83d1-01d24c44ba82,Awesome boe,1,BAD,2021-01-28T10:46:18,3.8.4
en-np,f60692f5-2b02-474a-8ed2-5a60c414ff6f,Krishna Gaming,5,Great App,2021-01-28T09:15:14,3.8.3.2
en-np,4346d45c-7a13-43b0-a1d7-b520667170cb,Pana Datta Paudel,5,Why I cannot transfer money to siddhartha bank,2021-01-28T08:08:53,3.8.4
en-np,87c1f8ce-1e77-4a54-a2ee-113db603a34d,Pranita Dewan,5,Easy to use. Haven't used many services but so far it's been a great help for online payment for any sort of thing.,2021-01-28T02:53:26,3.8.4
en-np,9462b011-400b-4553-be1e-8d95e70c1555,Bijay Rai (Raijourneys),1,Worst Customer care service via messenger and worst management and worst system.,2021-01-27T14:59:38,3.8.1
en-np,4f50c445-1c85-42a3-a842-d134d93e1acf,Suzan Karki,1,Apps is not responding properly it always show re login fix this problem,2021-01-27T13:31:58,3.8.1
en-np,6e97e4f2-b683-4295-b40e-ecac6ccae590,Sbd Else (Himanchal),3,New after update error: session expired! Login again!! plz fix!,2021-01-27T12:10:04,
en-np,cc54db6d-a286-4524-9e5e-41318b0991af,GAMER 4 LIFE,1,NOT GOOD AS THOUGHT.,2021-01-27T12:08:19,
en-np,62acd931-83b0-424f-9594-2b687df3b9dd,Prem D Tamang,5,This App Is best for Payments in nepal,2021-01-27T09:09:13,3.8.4
en-np,01fdd79d-0f73-4d93-86fa-cac3d114d03b,RJT Youtuber,5,I like this app,2021-01-27T06:48:17,
en-np,a69a562f-1d99-4e4a-82a2-7d0c36ce2d39,Niraj Chaudhary,4,Service is good. but please give us option to link our NIC Asia Bank. We need NIC Asia bank linked option. please 🙏🙏,2021-01-27T05:02:12,
en-np,e99b76cf-8eb8-43d6-9ce8-7205cd6d816a,Rhythm Magar,2,App Is good But Some time I can't Pay..😧,2021-01-27T02:18:45,3.8.2
en-np,81ca5940-28a1-4e84-8c77-7d02b3c0f3e5,Sudip Khanal,5,Good,2021-01-26T14:03:57,3.8.3.2
en-np,6cbcb643-f414-4be8-ad15-f52641262360,Shibu Khatri (Ak),5,Jay Nepal 🇳🇵,2021-01-26T12:50:12,
en-np,9de81bd3-b8ed-45aa-b662-fa4c3cb52a8a,DMC ROCKEY,5,Plz solve my e sewa problem 😭😭😭😭,2021-01-26T08:43:58,
en-np,4e941bdd-fc92-452f-9cd6-0da78db39e96,Debendra Tamang,5,good working,2021-01-26T03:34:37,3.8.4
en-np,7e4e9b71-2bc0-4b21-8bde-e06440782e60,Rajendra Maharjan,3,"Cashback percentage is reduced and less than other apps such as khalti, Why? 😭😭😭",2021-01-26T01:47:04,3.8.4
en-np,8c8705e4-0afb-48ae-8fd0-11abc03db5cc,Yub Pyakurel,3,Its good for pay ment,2021-01-25T17:01:24,
en-np,66a1047f-53f3-43c2-b3bf-5a041d7d244e,Bhushan S. Newar,5,"It is a use ful for recharge our phone to pay electricity,tv,water bills etc..",2021-01-25T14:22:01,3.8.4
en-np,2b6e26c7-c8a6-4dae-99bf-df26791ba3c1,Prithvi Rana,5,I. Should be given interest,2021-01-25T12:51:21,
