locale,review_id,author,rating,review_text,date,app_version
en-np,a52bfa32-0543-4cb8-a595-ec2853d6630d,Ajay shah,1,It's time nd money waste ...loading linxa..nd world ko sabai vanda slow chalxa..tone maa kaam hudaina,2021-04-30T14:24:59,
en-np,275e7232-429b-4eb7-8ab2-bde8222d9aa0,Padamraj Upadhyay,5,Super 💟💟💟💟,2021-04-30T13:35:20,3.8.8
en-np,e6523bb4-ca52-4590-892f-fc3322569b26,Alen Chaudhary,5,"I used this app incredable features ""wow""",2021-04-30T11:58:55,3.8.8.2
en-np,19026bb3-3644-46d7-a76a-7b9b6a0a6b87,Bikram Shrestha,5,Nice,2021-04-30T11:56:41,3.8.8.2
en-np,adb23e00-0962-4740-ad0e-b108507ae2c8,Somil Saxena,1,Does not accept international Card ( debit / credit ). For no KYC- Even for less amount ( <5000) - card is not accepted and shows service not available,2021-04-30T11:24:04,3.8.8.2
en-np,969f0b0c-806e-4419-94a4-1e9d348c2fec,Kiran,5,Excellent,2021-04-30T11:05:25,
en-np,8b24f5d2-977d-48a2-b8af-c988d9c5ab62,Tom Chattry,5,🥰🥰,2021-04-30T10:23:03,3.8.8.2
en-np,fa912a24-9e2a-48aa-9954-c86c7cbd985c,Asmit Bhatta,5,Good appp,2021-04-30T08:53:18,
en-np,1ce14235-a844-43a0-9b79-4986e085076d,krishna gautam,5,Too good to use,2021-04-30T08:40:23,
en-np,dbaa83df-b438-49a9-8b45-aa333d941c6d,FF Sujit,5,Mast.......,2021-04-30T08:25:47,3.8.8.2
en-np,91317e71-d959-40f6-8f1a-6a7e41aa442f,Pappu Prasad,5,"Really, it's helpful",2021-04-30T06:28:02,3.8.7
en-np,a753e869-db35-4b84-9966-c3b8d7d5cff5,Sunil Chaudhary,3,Excilent but I have a problem why I can't transfer fund to nic asia because there is no sign of nic asia after update there is no sign of nic asia why,2021-04-30T06:25:33,3.8.8.2
en-np,6a677e09-fc4e-4094-aaf7-6d0222bb20cb,Dikshant Shrestha,4,I thought connecting your bank account wouldn't deduct money when transferring to that bank account or so it told me at first but now i do see it deducting everytime,2021-04-30T05:36:49,3.8.8.2
en-np,b4aae92b-e06b-499e-94d4-9506fe40f1db,Biraj khadka,5,I love it,2021-04-30T04:05:23,3.8.8.2
en-np,f49dca1b-3a47-4804-a3d9-6dff08008ace,Ram Ray,5,Nice app,2021-04-30T02:27:15,3.8.8.2
en-np,64b3ffc2-5658-4552-87fc-b9db411d9c9f,Anil Tamang,5,It's a great app.,2021-04-30T01:58:42,3.8.8.2
en-np,c999bcfa-bf73-481b-bd22-44ba5b1c2060,shauravbaramu,1,"Worst customer service ever. I lost Rs 1000 money while loading amount from bank but didn't receive money on my esewa wallet and in addition my money was deducted from my bank account. I complained about this through emails and phone call but they staff said ""They are working on it, have patience."" But never looked onto my problem and followed up..",2021-04-30T01:14:38,3.8.8.2
en-np,8a5f8a29-95ad-4804-b8b6-2c565515b527,RaiYousap,1,Esewa most update that fund shouldn't b transferred to blocked accounts 😞😞😞,2021-04-29T18:38:19,3.8.8.2
en-np,00cd195d-9dd2-409d-bd2c-85866473a193,Khemraj Jaishi,5,Nice useful app,2021-04-29T17:16:24,
en-np,727bca08-a0f9-443a-a49f-0709e4725cf2,Bishal Subedi,5,Its too good,2021-04-29T15:50:21,
en-np,971e45d2-62fd-41c3-90a2-770fadbaafef,Sujan bishokarmA,5,Best to use and toup,2021-04-29T15:24:02,3.8.7
en-np,cd8ee754-dd7b-4081-8923-09adc3d9819a,Ashok Shrestha,5,Good app,2021-04-29T14:20:43,3.8.8
en-np,292181f2-2208-4aa4-83fd-74e684cdb181,Shikha Katwal,5,So jb guilty the so yah hai is using janti ohh think that turn tide over etc,2021-04-29T12:31:48,3.8.5
en-np,e7c6fa1b-bb18-4758-9285-fc5a89ecc44a,PRADIP GAMING,5,I GIVE 5 STARS THIS APP TARA EUTA PROBLEM XA YESMA FREE FIRE AND PUBG KO diamonds AND UC TOP UP GARNA MILDAINA,2021-04-29T11:15:18,
en-np,a9410de3-d0fa-45e8-ae81-382cf90d7a91,leagend gamer,5,Ooo mugi,2021-04-29T11:10:39,3.8.6.2
en-np,a3748c53-55f0-4b89-bf6d-a4f48a49174d,Manash Dahal,1,"We cannot link this application to our bank account lik sbi, Nmb,and other many other bank please add this bank features more",2021-04-29T10:58:27,3.8.8.2
en-np,a41a5023-94c0-4f56-81ce-7e5e0cc2ebd6,ujwol pun magar,5,Love it,2021-04-29T08:18:41,3.8.8.2
en-np,08d8babc-fc5a-400e-a8fc-117822175ef6,Samir Gautam,5,Itis good,2021-04-29T06:25:39,
en-np,222d8ffa-0f9d-4f65-a41c-7ea6e333f8f2,Pendulam Topendra,5,Very good excellent service,2021-04-29T06:17:39,3.8.8.2
en-np,e227b56f-19c8-4744-a3de-b2702f70b067,Bishnu Aryal,5,Amazing service!,2021-04-29T05:38:03,3.8.7
en-np,f895063f-608c-462b-ac54-13b2e2556913,Manoj Gamer,5,I am pro palear i hav please me da dimand firee fier,2021-04-28T15:08:29,3.8.8.2
en-np,44d745f4-f305-4b6b-8208-2ba40edb5991,Sah GUPTA,5,Its great app for transactions. RAMRO KURA YO XA KI ESEWA MA BALANCE HALNA TA SAB JHAGA WALLET MA PAISA HALNE DUKAAN XA TARA ARU IMEPAY RA KHALTI KO DHERAI XITO PAUDAINA THANKS,2021-04-28T11:09:24,
en-np,9efaacc8-bd8e-4b3a-b85e-c666a2565507,GRG SEUCY,5,❤,2021-04-28T06:49:43,
en-np,c38b7349-b87a-4e1d-937b-550cb1a07941,Nishant Khaniya,5,Good app,2021-04-28T03:46:42,3.8.8.1
en-np,6b40cc69-b9ac-4b87-b7ee-1be5f9df56d6,Aayush rimal,5,We don't get any money by following in faccbook,2021-04-28T01:36:26,3.8.8.2
en-np,05f040f2-0a1e-463e-8f78-80ef69a6e1c9,Hamro Nepal,5,Best. App grt,2021-04-28T01:23:05,3.8.8.2
en-np,2228c395-f9a2-48fe-aced-ad19a6e9ee81,Antoneyo,5,Just amazing,2021-04-27T15:28:48,3.8.8.2
en-np,de961959-8d8b-4f79-84d5-1ce172ce6572,Dipendra Giri,3,Good,2021-04-27T15:10:57,3.8.8
en-np,17aef779-7117-4eae-ba7a-a7c7bfa1c7da,Good GAMING,5,It is very peacefull,2021-04-27T14:52:09,3.8.8.2
en-np,7bed5112-5090-44f6-9806-c3d8a55f663a,aakash mishra,5,very good app,2021-04-27T14:05:59,3.8.8.2
en-np,69bea83b-6f3a-4e28-9fde-83454e33b512,URGYEN GAMER YT,5,😲 wow,2021-04-27T14:01:45,
en-np,8cf9faf0-4328-4dbd-99f7-390e9b1a6300,Sunita rai,5,Dherai ramro xa,2021-04-27T13:24:40,3.8.8.2
en-np,17198de6-4a0a-4df6-9c51-3a52f858b4a8,Humagain Diwas,5,🤘❤️❤️🤘,2021-04-27T12:53:32,
en-np,b6de6e5a-e68b-496d-8bf7-f50d8e2ab4a4,Sunil Dangaura,1,Great app for financial transactions,2021-04-27T12:33:35,3.8.8.2
en-np,5b179cad-6ec7-44ac-8b84-4567c9ff2753,NITESH YADAV,5,It's very interesting,2021-04-27T11:42:03,3.8.8.1
en-np,acc5f767-0064-4d97-a901-ab5b01642ae8,Aditya Kc,5,Very good app,2021-04-27T08:04:57,3.8.8.2
en-np,04644c38-0114-4b35-a433-aff9938506a2,Diwash Tmg,5,Good app,2021-04-27T05:35:15,
en-np,cf24ddae-2e9d-40d4-81a6-074c141257db,Rozena Rush,5,Jati follow gare pani 10k jitna napaune vo..vagyama rahenacha..anyway this app is great..keep going guys,2021-04-27T05:33:26,3.8.8.2
en-np,03bcb48d-6741-49a6-a145-4526ab0b2ee1,Jhak bahadur Thapa,3,Good for new generation,2021-04-27T04:08:13,3.8.8.2
en-np,7bfc86de-971c-4b43-9156-6330e6626342,Manish Thakuri,5,Good apps,2021-04-27T03:05:57,
en-np,e072c4e2-07d4-4c28-9e80-71f5d72cde0e,Madhav Ghimire,4,It's useful app but still needs lot of work,2021-04-27T03:04:54,3.8.8.2
en-np,c1228839-1faf-4271-b1bd-cd3844509b4e,Narayan Subedi,1,Shows offline even in a good network connection to operate video call from other apps . can't use more ! I have installed & uninstalled so many times bt not working . Going to uninstall permanently .,2021-04-27T01:58:54,
