locale,review_id,author,rating,review_text,date,app_version
en-np,73600554-1672-4466-8502-584c692904d5,Prakash Saud,5,mostly use and easily my daily life,2024-10-31T18:11:39,4.3.3.5
en-np,0189f605-a76a-448f-8c0a-92d845ab0fd7,Bigyan Rai,5,It's a very good for student and other people also,2024-10-31T10:06:03,4.3.3.5
en-np,333dec14-79e2-4d86-b406-7d87da324004,Sanjay Kumar,1,Aaj Kal bakwas vae Sakya xa yo esewa,2024-10-31T08:57:45,
en-np,67e970d5-573f-4ad9-ad22-44d5d53ac430,Rabin Gotame,1,Worst app ever 👎👎💩💩❌ Receive money but cannot be used for transactions and even can't be transferred to other account deu to verification and they don't verify the account with irrelevant reasons and don't delete the verified account which can help to verify the account with cash 😡🤬🤬👎😤,2024-10-31T08:05:44,4.3.3.5
en-np,7ab1d9cd-5527-4d61-895a-855e9ffd7410,Asgar bhai Asgar Rayeen,5,💋💋💋💋,2024-10-31T07:08:55,
en-np,ba77d1f4-e156-493a-bd36-1fa0017a08ba,Gorakh jung Shah,5,Good,2024-10-30T12:28:49,4.3.3.4
en-np,c81fc15e-4573-45c1-866c-625ce8629739,Kamala Nakarmi,5,NICE APP TO SEND MONEY,2024-10-30T09:39:04,4.3.3.5
en-np,3d782776-efc2-4cc6-8025-ec178d390a39,Bikki Sharma,5,All in one,2024-10-30T08:09:34,4.3.3.5
en-np,f830ccdb-04ec-4814-89cf-97f98b04822f,pradip Thakurathi,1,Can't transfer money if you have not verified your KYC .,2024-10-30T05:20:22,4.3.3.5
en-np,7a29bf63-e635-4411-be21-ebe831458583,Kishor Kunwar,5,Nice app,2024-10-30T01:07:07,4.3.3.5
en-np,bb055988-6535-42d2-a35b-402976d53f5a,Roshan Sharma,1,I tried thousand times to change mpin but esewa not responding,2024-10-29T15:46:53,4.3.3.5
en-np,375ea408-94fb-493f-a4c9-798e3b685dbb,Aayam Pokharel,1,worst customer service,2024-10-29T14:07:44,4.3.3.5
en-np,a50ec0b8-fe16-4dec-9595-8a3225eb2e40,Samir Yonjan,5,I give 5 star,2024-10-29T10:22:02,4.3.3.5
