locale,review_id,author,rating,review_text,date,app_version
en-np,ebce3b90-b619-4d1d-b857-6a75c4934a1e,Birendra Ghimire (nephop),5,international payment garna milnu paryo itunes playstore ma money load garne game haru topup garna milne vayo vaye dami hunxa 😍,2021-03-31T18:04:42,3.8.7
en-np,cd681c0f-846d-4dda-8df0-eada904b7bd3,devan magar,1,Most problem app in the world,2021-03-31T12:06:01,
en-np,8357dc13-1fea-493c-9c15-7d81d568d653,Bikash sah,5,"e sewa is a eessy to the payment on our home ,school, office, and other work is a eassy to the home e sewa is a very important to the human Life thank ,,,,,,,",2021-03-31T11:34:11,
en-np,33e3f98b-84b7-47ed-b5a2-5a13b572279f,शम्भु गजुरेल,1,ग्राहक सेवा कछुवा को चालमा छ।,2021-03-31T06:57:45,3.8.7
en-np,a0effa87-6a1a-4605-9b36-7ed29b694fc1,Milan Tamang,1,Your nonsense and third class app.... Bad job..,2021-03-31T02:13:13,3.8.7
en-np,1eb51e36-d9b9-402a-8202-85faffec34ca,Bidhan Basnet,4,Good app i like most,2021-03-30T14:49:03,
en-np,14fc7a57-362a-4e7f-baae-8ecb7024a5ac,Kujat Faiii,1,I like it vut its not letting me log into my own account what is this glitch,2021-03-30T13:24:39,
en-np,98653a50-7cc7-479f-a868-c98b5a688771,Sujan bhandari,5,This apps is so nice,2021-03-30T08:51:17,3.8.7
en-np,d2886e1f-0405-4294-b79c-3f8aa8af69a6,Np Khan,5,Can I top up or not,2021-03-30T07:56:53,3.8.7
en-np,fdf436c9-60d5-4f05-86f5-18c9644fc724,Gaming Total 999,5,Pliz free fire dairat top up diamound,2021-03-30T04:18:08,
en-np,61494091-37cf-45d4-842d-d8c198b348ef,Santosh Gurung,3,It is good but there is no security system during payment. Anyone can buy goods without permission .please fix it. I mostly trust this app,2021-03-29T16:34:04,
en-np,f081346a-b9cf-4fe0-bfa4-86e68db962f4,Saksham Neupane,5,Very good,2021-03-29T06:31:05,
en-np,0c5812a6-ff85-4bba-a338-819b2514085a,UMESH kumar,5,Very nice 👍☺️,2021-03-28T12:42:27,
en-np,0fcece03-a292-4474-9124-644de147f223,Anish Jung K.C.,1,Very bad. Can't login as login page flickkers back to home screen,2021-03-28T12:34:58,
en-np,2fc81da2-0dba-4ef4-8169-d4ff3fd0a2b0,Deepak Shankar,2,I have open account in esewa but it doesnot show my profile,2021-03-28T11:59:48,3.8.7
en-np,f621753b-6f39-4f29-a453-ef1a59feb0b9,Bimala Regmi,5,Thanks for app,2021-03-27T15:39:20,
en-np,a975b716-b9dd-48e2-8edd-447a910aa30d,Suzan Gaming,3,Sizn,2021-03-27T14:23:43,
en-np,9c072f73-6af1-42f8-ae26-10494c120dd2,Prashun Adhikari,5,I like this app but you need to upgrade we need trouble in topup in games like pubg and freefire . Plz make direct top-up through esewa in game🙏,2021-03-27T13:19:28,3.8.7
en-np,71a0383a-045b-4bf9-968b-f0e5b5208069,Harihar Karki,1,Good,2021-03-27T09:00:14,3.8.7
en-np,c388ba39-eecc-4dac-8e1c-22b9fe9240e8,Suraj SM,5,Nice,2021-03-27T06:20:34,3.8.7
en-np,4a68190d-cddb-4257-9641-fe66c3c33963,Ayusha Bista,2,It would have been better if you had use your some of your man power on better codes and clearing bug than marketing. Worst app ever. Why does I have to re login and why is login session expired?? I can't even perfrom a single transaction. Just fix your bug.,2021-03-27T03:39:30,3.8.7
en-np,6a47afd3-0f73-4c2d-9fea-dbe2fbdc14a3,BAADSHAH GAMING,5,Nice,2021-03-26T18:45:06,
en-np,3099ca9c-5fa2-47d5-b44d-f974186f8e70,Sujana Rai,1,"This app is being so slow nowadays and the transactions are also not properly taken. Similarly, the customer service is also not available properly?",2021-03-26T16:20:33,3.8.7
en-np,4df17293-ec8a-4be7-8fbe-403174b5fdfb,Sulove Swastik,1,Always problem and poor service,2021-03-26T14:29:13,3.8.7
en-np,bbc9b528-5663-446a-90f4-2551aa9b435b,jawed habib,1,very bad app,2021-03-26T14:08:33,3.8.7
en-np,81a36694-79ff-4a74-bdbe-a5edefd174a8,loksewa keero,5,Nice,2021-03-26T13:17:21,3.8.7
en-np,9d9c8323-5dba-4444-a101-b2bf8438dfac,24TH UDAYA,5,ARE YOU GOING TO COLLAB WITH FREEFIRE DIAMOND TOPUP APP PLEASE REPLY,2021-03-26T09:01:03,
en-np,3b3c0966-8256-47b9-a500-4a61f94a299a,Rajan Sunar,5,Love this fast receving and sendinh,2021-03-26T04:54:57,
