locale,review_id,author,rating,review_text,date,app_version
en-np,1d24cd4d-4d7c-4965-a372-0ef49562a873,Gyanendra Bam,1,Evening time Technically issue face,2025-06-30T16:11:27,4.4.2.2
en-np,8b4b2065-174b-45f1-a0d9-41eab1fbf545,Bipin Limbu,5,good,2025-06-30T14:57:56,4.4.2.1
en-np,2f4209aa-d223-41b0-95e6-eec4f06cd721,Shalik Regmi,1,it thives my money I lost 100 when recharging,2025-06-30T14:04:50,4.4.2.2
en-np,7d57be9c-f1ef-428b-9881-6323c3ea609b,Theperson Niraula,1,blocks account automatically,2025-06-30T11:43:11,4.4.2.2
en-np,c960397e-ff67-4a7a-9fec-a977c71c690a,Dipendra kushwaha*,3,matra paise hold ko option aau xa ani redo ko paisa aauro ma jana,2025-06-30T11:23:11,4.4.2.2
en-np,385aad78-2c89-49e6-a3bc-2ef293679206,Deepak Karki,5,good for transaction,2025-06-30T09:34:22,4.4.2.1
en-np,83839b46-ce93-40dc-8eeb-4ff7032ce174,Binod Putuwar,4,very good app,2025-06-30T08:54:43,
en-np,abe2e3ee-a091-437d-98fd-5e2682ea76ed,Samyog Shrestha,1,"esewa isn't running properly, I'm not being able to operate my transactions, leading to various issues.",2025-06-30T05:35:45,4.4.2.2
en-np,05bd20a5-ce24-402f-936a-ef99fd892bdb,Krish Naharki,1,I can understand that sometimes the server doesn't work or any kinds of issues might arise but what about your customer service?? I tried to reach out with esewa more than 50 times but not a single representative received the call. Worst one! If there is any word that expresses the more than worst then definitely it is made for you!,2025-06-30T03:45:40,4.4.2.2
en-np,976a969f-3a38-4a45-b817-5adc03e8c2a4,Bhim P Subedi,1,bycoot esewa mero 50 hajar points collapse garyo cash back ni xaina,2025-06-30T03:24:39,
en-np,a911aa4a-5936-4113-9010-b319517e6859,Rohit Pandit,1,my 1000 not received,2025-06-30T02:57:13,4.4.2.1
en-np,100676a7-b6db-41a1-9ff1-cf0a6405035a,Om shakti Chaudhary,1,"service is so poor, sometime it's not opening when you have to pay something or making transaction.",2025-06-30T02:13:19,4.4.2.2
en-np,d9f43f52-8345-49e0-b2d2-d909341a59ef,Parash Joshi,5,awesome,2025-06-29T15:28:21,4.4.2.2
en-np,03aa628d-53cb-4d71-bbae-7bf2324dd235,Devi Khadka,1,kamchor app,2025-06-29T14:09:42,
en-np,3896f120-46e9-42c3-8efc-7fead1d4481d,ROHAN TAMANG,1,everything about yall sucksss,2025-06-29T13:52:09,4.4.2.2
en-np,5eb74813-b17e-4f3a-a880-b4dc23fd7516,Basant Chaudhary,1,यस्तो खराब एप छ यो केही पेमेन्ट गर्यो भने इरर मात्र देखाउँछ कस्टमरलाई केयरमा फोन गर्यो भने त्यो समयमा इरो भएको थियो भन्छ एकचोटि दुईचोटि त हुन्छ प्रायजसो यस्तै समस्या हुन्छ। customer केलाई भन्यो भने उसले तपाईँले esewa मा मात्र पेमेन्ट गर्नुभयो भने जान्छ भन्छ अन्यमा अन्य एप्लिकेसन जस्तै फोन पे अन्यमा पेमेन्ट गर्दाखेरि नगएको भन्छ तपाईँले ईसेवा मात्र पेमेन्ट गर्न जान्छ भन्छ मैले भने कसै कसैले ईसेवा चलाउन मोबाइल सेवा राखेको के फाइदा भो त्यसमा हामीलाई थाहा भएन तपाईँलाई ईसेवा मात्र पेमेन्ट गर्नु भन्छ,2025-06-29T13:51:21,4.4.2.2
en-np,66d98093-ea3b-4b68-9465-1c734af1d525,Technical_ Nikes,1,VERY MUCH TECHNICAL PROBLEM.👎🏿,2025-06-29T13:45:21,4.4.2.1
en-np,ce595a84-f57f-4901-a0b2-dfcea8737b97,Manyata Pandey,1,worse app I can't send money the service is not working .... worse app of my life just waste of money and time I hate it can't even make a app work properly .Our money is just stuck here forever.. This app is making a joke out of us... It so shameful when you're trying to pay online and the app stop working and you don't even have bring any cash with you...,2025-06-29T13:45:00,
en-np,82967f10-0528-4d02-b469-91a32903f408,Bibek276 stha,1,always the technical and server issue whenever i have to do the payment... kaam pareko bela sadhai useless,2025-06-29T13:43:54,4.4.2.1
en-np,246956fb-0b6b-4cf3-b8b3-24105fd71124,Sudip Khadgi,2,very bad so many issues,2025-06-29T13:39:51,4.4.2.1
en-np,06fc8808-c3c2-4e40-8c3e-a607e1c41d65,Shankar Yadav,1,bekar kharab app xa sadhai bigreko nai hunxa jahile ke na ke issues hunxa,2025-06-29T13:36:48,4.4.2.2
en-np,94fe4a1f-e650-4cc4-9b09-1bddf83ed5de,Tufan Sunar,5,best app,2025-06-29T13:33:51,4.4.2.2
en-np,c8968b5b-a317-485b-bafe-4d56b2b480e7,Babu Ram Magar,5,good,2025-06-29T13:29:18,4.4.2.2
en-np,0c44eaac-a849-40c0-b730-cb800a483f3a,XETTRI KTO,1,KASTO HAWA APP YR PAYMENT KO BELA JAILA NOT AVAILABLE THIS MOMENT MATRA BHANXA,2025-06-29T13:28:14,
en-np,fe36414c-fc10-43b4-a272-d59bb84cf6a3,Krisna Niroula,5,sajilo xa tara lastai issue aauney kya this must be fixed poisa failed bhanxa ani feri gae rako hunxa mero kati ghata laghi sako safe and secure tah xa tara pni issue aairakhxa but I love esewa,2025-06-29T13:28:10,4.4.2.2
en-np,fd3cbc4f-3bd3-4d95-ad98-a271e123f919,SUDARSHAN,1,paile tw thik tyo aaile tw k garako aapp jaile maintenance issue rey k ho yesto kam xainw aauda koi kam parera online halna paryo bhanyo ki jadai janna falde hunxw ghanta jasto app ki improve hanna paryo,2025-06-29T13:23:19,4.4.2.2
en-np,43ee94d5-cdcf-463a-bb9f-198ec90b0ce1,Actel Lee yung,5,nice app,2025-06-29T13:18:38,
en-np,96a99705-24ef-4571-8a1d-ca5947e91f41,Alex Shrestha,1,"very bad experience, very slow, very laggy and because of that double money is being sent than what was necessary. such a hassel",2025-06-29T13:17:20,4.4.2.2
en-np,64edd9e7-b1a8-448d-9b69-990d79653de1,Rojmahamad Shekh,4,good,2025-06-29T13:16:02,4.4.2.1
en-np,2a2c441a-b23f-4f8a-926c-3d8c164bbc10,Anupam Budhathoki,2,so many bugs it literally taking me more than 10 minutes to send money.So frustrating,2025-06-29T13:14:51,
en-np,6669bae4-57ba-488e-8887-6025defa2efc,Nar bahadur Rana magar,5,good,2025-06-29T13:14:02,4.4.2.1
en-np,c6754d80-1eeb-490e-a1d2-98284743c16b,Niwahang Limbu,1,This is the worst app I've ever used. The server is always down.,2025-06-29T13:12:41,
en-np,1815cbe1-41be-4413-81d5-cd6da22438a8,Pratik Rai,1,lado kha kati server down hunxa,2025-06-29T13:08:04,4.4.2.2
en-np,29f7f22d-2b5c-4217-b82e-8a4417ce44cd,Aaditya Xettri,1,never use this app chaye ko bela server down hunxa theit hawa,2025-06-29T12:54:55,4.4.2.1
en-np,256f1655-9d06-46e6-aefc-ba4d39f257ff,Prakash Ghalan,5,good,2025-06-29T12:52:52,
en-np,86874e48-8027-431b-9182-77b445519ff7,Sabrin Tamang,1,worst app🤮 don't use this app it's has transactions problems. when i went to pay there's always a problem.,2025-06-29T12:47:22,
en-np,8460d147-e1f6-4604-966d-d210479165cb,PEMBA SHERPA,2,worst mobile banking service app,2025-06-29T12:45:58,4.4.2.1
