locale,review_id,author,rating,review_text,date,app_version
en-np,4de52abd-f91b-4cf0-b3e5-8fb4404002aa,Aalok Jha,1,Initially it had option to link many bank account but suddenly now all the major banks are removed. Charges extra charge for bill payments. Always asks for updates. Sometimes doesn't make payment when it urgent. Initially it was good app but now it had become worse. I am going to delete esewa from my phone. I am much disappointed from the new policy of esewa.,2021-10-31T18:02:41,
en-np,31f449bc-ac6b-4542-9ed9-5062c783c4d6,Pankaj Karna,1,Bakwas eswa,2021-10-31T16:38:33,3.8.12.1
en-np,61b382b5-d382-4625-bf11-f5a9f8131ef5,Arjun Rokaya,5,Very nice 👍👍👍👍👍👍🙂🙂🙂🙂🙂🙂 apps 👌👌👌👌👌👌👌👌,2021-10-31T15:44:04,
en-np,f63f7c03-c16a-4e09-86ce-c34f63a0401a,Sahajad Ansari,5,Nice and easy pement gate way,2021-10-31T14:56:27,3.8.12.1
en-np,7abe207d-7f11-4b9a-9ee3-1a16d12b435f,Gw sushank,5,Best app,2021-10-31T14:50:24,3.8.12
en-np,21a697a7-e1f3-4fdb-94e1-d1a64f537198,Tekkuma Shrestha,5,Veri Veri good app,2021-10-31T14:34:35,3.8.12.1
en-np,08711faf-36b8-46c2-b02f-a9c4b3325a58,Raju Baday,1,Very poor customer service centre 🖕🖕👎👎👎,2021-10-31T14:09:49,3.8.12.1
en-np,92dad084-92d0-4254-9376-041b73b39ef9,sundar stha,5,Hlo Mero esewa ma problem aako kin hola reply please please,2021-10-31T14:02:54,3.8.12.1
en-np,b306eb30-9ce6-4065-a8c4-f0c8f7d993fe,Isak B.k,5,Nice,2021-10-31T12:38:38,3.8.11
en-np,c021bf59-9cce-4b06-b3ab-94dde801c2dd,SA HIL,1,It's very much irritating when we open the app but it shows user session expired please login again It's not happening single time it's happening twice Please fix these glitch 🙏,2021-10-31T12:05:03,
en-np,506df582-bcd2-4f18-ac7a-8b5396c21c34,Dipa shrestha,5,Very nice app,2021-10-31T09:09:29,
en-np,0d36de92-a525-4748-b5be-b2e3b8a5c23b,Saurav Lama,1,Terrible customer service. I lost my Sim and cannot get the token to log in. Tried calling and getting help from viber support but nobody responded.,2021-10-31T09:07:08,3.8.12.1
en-np,cdcdd75e-9f93-48e6-8d0d-a7d3a36328e1,Preeti Jha,1,"Very bad experience,We are unable to load with Linked bank account, beside that demand for service charge in each payment I am not going to use it anymore",2021-10-31T07:41:44,3.8.12.1
