locale,review_id,author,rating,review_text,date,app_version
en-np,64bcdb32-56c8-4848-a698-8e3df0e4a560,sonu kumar,2,Only problem is Password reset...Maha Jhamela.. Khalti makes it easier and faster,2024-02-29T11:41:45,
en-np,d024c7aa-947c-4eb8-9308-748f87e50cca,binod gurung,5,Good,2024-02-29T11:10:17,3.8.19.1
en-np,9a094251-1b03-4b10-b24d-3cbc4a707d05,Sahil Sharma,1,"Very bad experience, always force for KYC but doesn't work",2024-02-29T10:29:30,4.2.2.1
en-np,c996e6eb-4d42-46bb-947f-039eedaf8e71,E A G L E,2,"Esewa is easy to use and good for small transactions. But it's complicated to verify your KYC. Especially when you are supposed to take your profile picture.It simply doesn't recognize you. I have been trying to verify my KYC but just because of the profile pic,I can't. Can you guys make it easier to click the profile picture cause it's a disaster.",2024-02-29T09:51:12,4.2.2.1
en-np,921e8de4-9790-4ca2-98f5-7b08f8178d97,Pakhrin dhankumar,5,Good bt damm bad on recover of password🙏🏿🙏🏿,2024-02-29T09:06:14,4.2.2.1
en-np,d1ce7499-c9c2-47a8-832d-723ae849ddd9,Munif Ansari,5,Sir Mero photo match Huda na,2024-02-29T08:05:11,4.2.2.1
en-np,0e320ee3-7410-4dc8-93a4-d7749ac0b9a4,Vijay Chaudhary,1,Worst app few year ago it was good but now a days its worst app pls don't download this apl,2024-02-29T07:40:54,4.2.2.1
en-np,6c4b096e-1834-463e-a5db-3291a3a536d7,Prabin Mishra,1,This ayap is not working in kyc,2024-02-29T07:37:22,4.2.2.1
en-np,aac84061-d02d-40bc-84ce-9d77048c2917,Sirjan Shahi,1,Worst app i ever use . Use khalti or ime pay instead of it .. they are more helpful,2024-02-29T05:59:02,4.2.2.1
en-np,b4c17265-b677-44da-8ca7-f8a094a1e689,jeevan roka magar,4,App is good.,2024-02-29T05:34:06,4.2.2.1
en-np,e25499ac-db3e-41d6-8c4e-0bc1671ec8b6,Dipak Sharma,5,Very nice and fentastic,2024-02-29T05:20:51,4.2.2.1
en-np,9b3c7c14-a1fc-4e92-95d0-dfde047805a0,Kushal Tamu,4,Helpful to do payments.. thank you esewa and the crew members.. hole team.....❤️ Appreciate your work..🙌🏻,2024-02-29T04:23:54,4.2.2.1
en-np,2dae8eef-9e6b-4b5e-b7b9-692ddf153a48,B.K.M. Gamer,5,app is good,2024-02-29T01:56:57,
en-np,c73f7657-8b51-4296-b610-57da9ea0ce39,Rupesh Limbu,5,eSewa is beste,2024-02-28T15:11:57,4.2.1.1
en-np,f215948d-24c0-425a-839f-bc20d5d8d417,Manoj Bhushal,5,Kasari kyc bharney??,2024-02-28T15:08:44,4.2.2.1
en-np,42a710d4-0b1f-400c-9cd9-586a2c32d219,Prakash Gaire,5,😊😊 nice app,2024-02-28T12:58:45,4.2.2.1
en-np,1a6b7dfd-315b-404b-af48-f9f9e3b8943c,Nirmal Shrestha,5,Most convenient app to take charge of financial well-being.,2024-02-28T10:13:29,4.2.2.1
en-np,dd8ebdc4-ece3-4da6-8537-9b59dd0ceec9,Adarsh Lamichhane,1,Bakwas kam xaina auta kai janna xaina,2024-02-28T05:51:22,4.2.2.1
en-np,c56877fe-e519-43d2-8cc1-d5abe4e67a14,Pramod Tiwari,5,Banking Professional,2024-02-27T16:57:42,4.2.2.1
en-np,2c705b32-8a5a-4a89-9e5b-9a15ed487188,Arjun Shrestha,5,Please let be money 200000 please 🥺🥺 Poop,2024-02-27T15:01:02,4.2.2.1
en-np,b97905fc-b085-49d7-b8ec-1cc524a2a606,Bishal Pokhrel,1,This platform is broken like nepalese government......,2024-02-27T14:04:28,
en-np,c715994f-ab4e-4429-a122-b32998869261,Prince Madai,1,Bad app because there is a problem of Transaction limit and verify KYC this is small lroblem but the proble is in any documents submit for KYC verify the photo taken is not respnded.,2024-02-27T13:08:32,4.2.2.1
en-np,4b6628c4-9d35-40bf-9cc8-b739d480fd50,Santosh Thapa,5,App is not working properly nowadays. Please fix this issue. App lags a lot.,2024-02-27T12:51:17,4.2.2.0
en-np,80936fc1-0c79-45a7-96a7-64c2d8ad4dd0,Sabina Shivabhakti,5,Wauuuuuuuuuuuuu 💋😽,2024-02-27T10:09:32,3.13.4.0
en-np,5a3ff966-b6bf-42ce-b515-a5278d227962,shittyposer pittyshoes,1,kholnu paryo time time ma kholdaina hawa k ho yo app,2024-02-27T10:01:57,
en-np,e3e472c6-7f0a-4c49-bcfe-a7f51d83de69,Sangita Bista,5,Good,2024-02-27T09:11:17,
en-np,86f9bc0d-7a59-49d7-ab1b-9069d0c430e9,Vasu Dev,4,One of the best mobile wallet of digital nepal,2024-02-27T06:20:12,3.14.0.0
en-np,fd567897-99d8-4daf-b046-f05aa3c1b4db,Priyanka Gupta,5,It's easy to use,2024-02-27T05:38:16,
en-np,10bd6913-80b8-4ee0-a24c-d094c1f08091,Rajan Neupane,1,Bank link nai hunna ..,2024-02-27T03:14:00,4.2.2.1
en-np,d3dc986b-2239-47c6-874b-984a184473d2,Shibji Sahani,5,Nice wallet 😻,2024-02-26T16:51:22,4.2.2.0
en-np,6d681183-8c1a-4a8d-952f-87eb993697fe,Swikrit Subedi,1,"Worst app, after the security update I can't get access to my own account , if this goes on and on you can close the company",2024-02-26T14:44:15,3.8.18
en-np,9983c430-2176-432d-904e-5a4ce5d9fe78,Kalpana Kunwar,4,Why can't I log in to my new device and the code is never sent in SMS how much you send the message you give me. Please fix this,2024-02-26T14:32:11,
en-np,0cf810c6-f215-44cd-85dc-e17018dc89cb,Kamlesh Sahani,1,I accept the e sewa very nice run,2024-02-26T12:16:34,
en-np,a341ed75-e528-4f03-b6ae-eab582a20444,Lol Adam,1,Limit exceeded problem,2024-02-26T11:29:18,4.2.2.1
en-np,3c00f357-d854-4866-8bdc-742bfdf06a2f,Alan Shrestha,1,This app isn't free I lost money by sending msg to get OTP But I don't get OTP now I will not use it,2024-02-26T10:23:53,4.0.0.2
en-np,67c24577-2bde-4daf-815a-bae14b6d99c7,makoto tatsuya,1,The employee is so rude.,2024-02-26T10:07:24,4.2.2.1
en-np,e48b7664-760e-4903-8aac-2c584352f2e4,Hira Oli,1,Good,2024-02-26T09:44:06,4.2.2.1
en-np,14a9b228-a462-41c6-9cae-14acd4f53ed6,Tashi xerpa,1,I was new to this app and just started to use this app and one time I forget my pin I looked for the forget pin thing inside the app but I couldn't find it at all it wasn't in the setting privacy.So I tried to use different pin and my id got blocked temporary and it's not even unblocked now and I can't use my money.Oh and did I mention that the customer service does not work. It says send a message in 3255 something like this for otp and when I message. It says sorry we can't something like this,2024-02-26T09:09:47,4.2.2.1
en-np,60bf2252-63ed-4ab9-898b-dd728c40cd5c,Abhishek Thakur,2,Always keeping issue continued up,2024-02-26T07:27:18,4.2.2.1
en-np,d0236be5-9ebc-45ca-b67b-c91694d8fc12,Kiran Rana magar,5,Kiran rana,2024-02-26T06:36:39,3.14.5.2
en-np,4be855e9-3c2d-4d17-9ba5-a5987c5af9d3,binod rayamajhi,1,Profile photo not accepted,2024-02-26T05:02:55,4.2.2.1
en-np,922bba82-464f-4fb8-9152-9aabc1b1806c,Anil Alan,5,Hope ajhai dherai ramro service provide garnuhos 🙏,2024-02-26T03:46:40,4.2.2.0
en-np,7b0ce7ef-dda7-48d2-912d-d0cca1ff83bb,Abinav Sapkota,5,Good,2024-02-26T02:22:28,
en-np,22395ece-deed-42ed-ab5a-17c16320677a,Bi Po,1,so poor ott system,2024-02-26T02:05:36,4.2.2.1
en-np,c092543a-1a7b-4812-bfdc-e4328e6c5028,Home Yeah,1,So bad ott system,2024-02-26T02:04:54,4.2.2.1
en-np,22bb082e-31f0-40aa-965e-9b249fd36805,Sailesh Patel,5,Good for students,2024-02-26T01:26:49,4.2.2.1
en-np,bee4767e-65f8-4715-a1c9-fa0bc6c8556f,Sunill Stha,1,During kyc verify I can't choose my nationality,2024-02-25T17:07:17,4.2.2.1
en-np,8709012d-4eb2-4e0e-a8d6-220609671ec7,RB Sharma,5,I like esewa too much but i don't like profile system in new update please bring back profile system which we can apply photo from gallery. Thanks,2024-02-25T14:51:20,
en-np,0b324413-434b-45c1-aace-c8b1e1433740,Bishal Ratna Darji,5,Good application best wallet in Nepal,2024-02-25T14:15:40,4.2.2.1
en-np,588eb55a-011d-45e8-a1e7-aeb5a8bd3f49,Sonu mahato,1,"Never watched that much worst app when you need it it doesn't work properly ,waste of time ....",2024-02-25T13:41:02,4.2.2.1
en-np,279a5be7-18f1-484d-8e9e-2ae10740000c,Prakash Tamang,5,Nice,2024-02-25T09:05:22,4.2.2.0
en-np,5b2d0ce3-1308-4920-8db4-514ee84ea1fc,devil gaming,1,Call receive gardaina kaile ni,2024-02-25T08:57:34,4.2.2.1
en-np,0c2627f9-44cb-4f75-b4b9-743ad84b72b9,Dhiraj Sah,5,Very much friendly,2024-02-25T05:30:45,4.2.2.0
en-np,28992aef-0b0f-404a-9059-eeed3c11bc94,Pawan Bhai,5,E sewa,2024-02-25T05:24:26,4.2.2.0
en-np,37469c17-52e7-4ef0-8285-be04cc2bb028,SinJaLi MaGaR,5,Good,2024-02-25T05:02:13,4.2.2.1
en-np,d8cfce8f-e4df-48fb-aab6-95a54ebf34db,Utsav Thakur,4,So much helpful,2024-02-25T04:45:26,4.2.2.0
en-np,2339f85f-f36c-470f-98e4-8f9bf7f62679,Aman Basnet,5,Good app,2024-02-25T04:42:27,4.2.2.1
en-np,21c5f7fd-6073-414d-94fe-db34b4fa5d93,Bipesh Sah,3,It's will make digital Nepal,2024-02-25T04:03:12,
en-np,e031e863-abc2-4c7d-9ace-8802853e078a,Bikash Tadi,5,Best,2024-02-24T14:11:52,4.2.2.1
en-np,0adfff76-1315-4443-8484-8c43068e8c97,Chiranjibi Sapkota,5,Nice,2024-02-24T14:01:49,4.2.2.0
en-np,c501d262-9f0b-4748-872a-fe4d0ff873d2,Sumit Raj,5,Nice apk,2024-02-24T12:18:44,4.2.2.0
en-np,c7326954-76cb-44c9-b669-0b1fa93e3f18,Ashok Chhetri,2,डयदठउिौउिौजौछिौदुटुरटिततॐउौएतएक्षरुक्षऔडहटडुटदुौउुौउिौतएटरएऽक्षए॥क्ष एऔछजौउुटउिगिौउिटउएतौतएऔतएौउिौउिौउिौगिौगॐऔ तौऔहदटिछौिउौिउौोगौिउौएतएितक्षक्षङ॥क्षक्षङएक्षउुजटडुऔछजौछिौउएरएऔतिौगिौउएौतएत्रत्रतएऊौिगौगगौिउौिउुरौुउौउौि,2024-02-24T11:46:17,4.2.2.1
en-np,9e56f09d-a885-4653-9e94-126c020398e6,Baudha Bikram Mandal (bewitching),5,Esewa,2024-02-24T09:19:10,4.2.2.1
en-np,bcb7cdcc-0b33-48fa-8269-c40797c194f6,hb computer,4,🐂🐆🐮🐔🐀🐀🦍,2024-02-24T08:45:59,4.2.2.1
en-np,b03a02a1-d0c4-4750-8df3-8691a4109db6,Ritesh mandal,5,Good Application,2024-02-24T07:24:04,4.2.2.1
en-np,28c8377d-474b-4547-ac2b-fc6f7897c8ab,Abin Pandey,1,Bekar,2024-02-24T06:41:20,4.2.2.0
en-np,5b0fa6d0-d098-45d4-8417-fca8aac99104,Madhu Sudan,5,Nice,2024-02-24T00:44:40,4.2.2.0
en-np,92da0e8e-f2ae-4145-b73b-c68115984076,ᴡᴏᴏʀɪ ɢᴀᴍɪɴɢ,5,Very good,2024-02-23T16:26:12,4.2.2.0
en-np,388a6add-37e2-4c3a-904c-7f0f8c0d240d,mamaji garment,5,Good app,2024-02-23T14:22:10,4.2.2.0
en-np,21a52ec9-0251-47cf-946e-ec6621268f65,Jhalak Thapa,5,trusted app,2024-02-23T13:39:19,4.2.2.0
en-np,9f019d93-26ce-456d-8d58-58efad240cf1,Binaya Khadka,5,Nice,2024-02-23T13:26:13,4.2.2.1
en-np,d340cee6-0b12-465e-bfd8-2bf12717c08a,Sudeep Koirala,1,Very bad customer service I have never seen esewa they are not replying and solving my problem 😡😡😡😡,2024-02-23T12:33:21,4.2.2.0
en-np,dbf6bdd9-ed51-4cb4-9511-1064e0e4de78,Arpan Shrestha,1,Degraded... you guys are only focussing in fone pay now... not on wallet... thats why khalti is now top wallet app... i was not even able to reset my password.. it said due to security issue can not send reset bla bla.. what... there is otp method for security.. what is this security issue.. i can not login from mpin in web... make login method same in both.. need psw in web.. mpin in app what is this,2024-02-23T12:20:35,3.8.19.1
en-np,3f205997-d5cf-4bf0-a4d8-977f6750aeb5,Raman Mali,1,Worst app ever,2024-02-23T11:46:41,4.2.2.0
en-np,c7f5afc1-3134-4357-9fb7-f48dd4bc0b11,Krish Shah,5,My eswa limited is finished plz give me 3 changes limited plz plzz plzz,2024-02-23T11:24:08,4.2.2.0
en-np,fb096296-c879-4a09-8018-0cb62c49a57f,Manish Khadka,1,I'm having a trouble with my balance which is freezed and I tried to call in troll free number which says is invalid esewa is getting so worse,2024-02-23T10:14:34,4.2.2.1
en-np,33ecc981-9188-40b5-b7e8-4067f06ef1d8,Zabed Ansari,5,Cool,2024-02-23T07:22:00,4.2.2.0
en-np,19e89c82-c6fb-410b-8799-85c732a6e07c,Deepak Khadka,1,Worst apps worst service ekdam Fatah apps rahichha yo paisa link bank Bata withdraw Garda pending dekhara paisa katchha aani help ma gayara vanda 24 _48 hour lagchha vanchha manchhey Lai emergency hunchha k hunchha euta sano issue check garera refund ya transfer gardina sakdaina 48 hour manchhey ko paisa ko tym ko value chhaina yo apps developer Ra service provider haru aalu rahichha,2024-02-23T04:13:52,4.2.2.0
en-np,a30d038e-66ad-472c-a165-f4b13b768241,Rama Napad,5,Manish Kumar Kapar,2024-02-22T10:05:39,4.2.2.0
en-np,9bdd78f4-9c15-443d-8cc2-c9879c59b8f1,Usha Budathoki,5,nice,2024-02-22T03:45:08,
en-np,79753fb0-ccd0-46ce-bbe0-aec84259669e,Suroj Limbu,5,very nice aap,2024-02-22T03:23:34,4.1.1.0
en-np,832b6932-f70d-4ccd-861d-871ef9d91371,Kushe Kumar,5,Good,2024-02-21T14:30:26,4.2.2.0
en-np,ddda527a-151c-44b5-905a-e696846cab6c,Aaryan Chaudhary (Nep᭄Aaryan〆ꔪ),5,It's good,2024-02-21T10:58:58,4.2.1.0
en-np,2d6b8ded-8865-4c92-9523-efacec803d8a,Sandesh Gautam,1,Bad my amount not came back,2024-02-21T09:56:04,
en-np,dd4f24b8-11d6-4458-ad92-1e53d17250ee,Krishna madai,5,Nepal,2024-02-21T08:09:43,
en-np,5ff13af3-d573-41c7-98a3-a07c824c7e72,Alora Smith,1,Wrost experience nowadays,2024-02-21T04:25:17,
en-np,3229eba8-0d1d-4389-9c9f-72aba7feebe5,Parbindra Rawal,5,Well,2024-02-20T11:51:13,4.2.2.0
en-np,cc07d978-c57b-44dd-9353-8673d4018989,Mukti Gurung,5,Awesome App,2024-02-20T08:44:07,4.2.2.0
en-np,8206717a-47e1-4914-b2c9-a659c4a2fbdf,Bishal Bhattarai,1,Very sad and unsatisfied Sometimes it shows problem with my Mpin even it's unchanged it says M-PIN recently changed.,2024-02-20T07:20:35,4.2.2.0
en-np,4d7d3b7f-833e-4f8a-bc27-58dc03fc6520,Sajan Shrestha,1,Not working most of the time it just buffers delays most of my work trash app,2024-02-20T05:19:56,4.2.2.0
en-np,9227bc7d-060e-4dd3-8054-df6da4023979,Rakesh Chaudhary,4,Good expression,2024-02-20T04:50:45,4.2.2.1
en-np,ed830ff0-1b4b-4bcb-b2ab-35d373411da4,Bhuwan Bin,5,Amit,2024-02-20T02:29:02,4.2.2.0
en-np,ac1a9f14-8b21-49f1-a3ff-c8e66d53961f,manju gyawali,5,Very good,2024-02-20T02:09:21,
en-np,29a2a79d-904a-4465-8d7c-958a91835ef5,Shivlal kawor,4,Good,2024-02-19T20:57:34,4.2.0.1
en-np,7ce73cbf-7c46-4249-a7c3-a8332351c127,Shatrudhan Razak,5,Mast,2024-02-19T14:55:56,4.2.2.0
en-np,d1800239-a7b8-4d83-9124-23f840f56675,Akash Hero,5,Best,2024-02-19T10:13:17,4.2.1.1
en-np,e4b81d59-9291-4887-9ef0-ba6a80333358,Ranadip Shreshtha,2,Update kyc update kyc ko notification Matra aako aauxa mero paila ko account ma gara ko tayo tayo number aaila xaina Naya number ma garna melana same vaya ra aaba kata bata garnu verify,2024-02-19T09:53:20,4.2.2.0
en-np,48153c1a-ae46-466c-9f05-eb8c4e8b2ee8,Ahsan Ansari,4,its too nice,2024-02-19T08:46:13,
en-np,93fa0a3f-578e-4f24-a51e-f72d02c353b2,Md_Makbul King,5,Makbul,2024-02-19T07:49:23,
en-np,2dc88374-bc4e-4f51-a6cd-f30277edf414,Gulham Nadir,5,Ghulam nadir Hoto me,2024-02-19T05:58:29,
en-np,31c89f71-0f9a-4f13-b116-b5f4fb7c555e,Soniya Khadka,2,I don't like this app because I can't receive code and I forgot my mpn and I can't change it please help me 🤕😭😭😭😭😭,2024-02-19T00:52:29,4.2.2.0
en-np,02959b7c-9a26-41e9-b99a-c8f000e6f3a8,Alex Xattry,5,Yes sir 👏 🙌,2024-02-18T23:54:55,4.2.1.1
