locale,review_id,author,rating,review_text,date,app_version
en-np,445ec42e-fffa-4b71-b6e8-bc34967c7192,Harkeshg,5,What are the proof of full privacy in this app?,2022-05-31T14:34:42,
en-np,91929973-e413-43df-9f1b-8902d3726256,ZEROX GAMING,4,Its effects from new updates becoz their many device and mobile changing in future that is issued of esewa..please solve this problem dear esewa team...,2022-05-31T14:14:39,3.8.18
en-np,cad9ba16-8655-469a-92d9-0661c40531e5,Dr. Cbom,1,Horrible app. Just did an ebanking transfer but couldn't receive it in my esewa. They said it may take another 24 hrs for the transfer. Your service is slower then banks. Seems like you people are just concerned with increasing your costumer base rather then try and focus on improving quality.,2022-05-31T10:44:32,3.8.18
en-np,8589af92-c9a5-4ea7-b395-aee772608700,Rajib Yadav,1,This app is crashed Omg .......... Don't wanna use it,2022-05-31T10:28:56,
en-np,513e2831-d6dd-406b-8a2b-c575e9427fbc,sabin thapa,5,I am not able to login to this app....,2022-05-31T10:27:19,3.8.18
en-np,8c478efb-4e9b-48d3-8d6f-10778fc8d1bd,Vandry Yaman,5,Nice app 👌👍👌👌,2022-05-31T10:22:35,
en-np,edcb0867-d87a-4157-a997-1d186df27ca3,kiran,5,Supop app wallet,2022-05-31T09:15:53,3.8.8.3
en-np,c1ae59d6-428a-40b5-9730-12922bd272a4,Abhinav Subedi,1,"I recommend other fone pay apps instead of this, took ages to verify KYC request and even the customer service is really poor",2022-05-31T08:19:18,
en-np,e430cab2-382b-4d51-9d21-0cb720f07790,S A Love song,5,Its very helpful forme I am able to save my money safely in the app,2022-05-31T08:00:06,3.8.18
en-np,83e2db98-5833-4bd0-84f0-140d37f4cf34,Rohit Yadav,4,It's a nice app for online payment,2022-05-31T07:16:32,3.8.18
en-np,e25e5fd7-7db4-4f45-a71a-c3a4ace6bb90,Alan chy,5,Dame app,2022-05-30T17:27:45,
en-np,a43ec3d3-f49a-4dec-8f37-ea3171b7b262,Laxu YT,5,My id is verified but money can't transfer to any account why,2022-05-30T11:50:03,3.8.18
en-np,a3d8f06c-b808-4b73-83cd-117ab70aabb2,Nabin Regmi,5,Good,2022-05-30T09:39:51,3.8.18
en-np,328d03b5-0390-4cd5-a3fe-1a6b001d30ab,BINOD MEHARA,5,Excellent,2022-05-30T09:36:57,3.8.18
en-np,631cdd23-1698-4f27-b7c2-4da8877edc98,Aayush Aryal,1,Worst app ever never give code in number,2022-05-30T03:14:47,3.8.18
en-np,868c2d31-01fc-4675-8720-993ceeff5308,Phaindra Gautam,5,Best apk ever in my life esewa give us free money when we refar a friend this is the best apk but one thing when we have less then 100 ruppes we can't top up .please fix the problem ..... .................................................................❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🙁❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊❤😊❤😊😊❤😊❤😊❤😊😊❤😊❤😊❤😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊😊❤😊❤😊❤😊😊❤😊❤❤,2022-05-30T01:48:41,3.8.18
en-np,c370e4d4-63f6-4b21-8a53-90474c823556,Fuaad 12,5,Nice app,2022-05-29T21:41:07,
en-np,63410714-a63d-4fea-96c6-38de726b6146,lalit Kaushik,3,"Can I use this wallet in india, if yes then if somehow which possible had any issue with the wallet where to complaint.",2022-05-29T17:01:32,
en-np,bc320b57-ed64-49d5-af4d-44a24481ed42,Blacky,1,Too bad policy,2022-05-29T14:54:18,
