locale,review_id,author,rating,review_text,date,app_version
en-np,c527f584-e35a-4f8d-a023-3a138015dfb0,sumit lama,4,It's pretty good for daily use and easy as well,2024-12-05T16:51:49,4.3.4.0
en-np,f6747b53-45d2-41ae-b619-26d3a7014946,Crazy Nizam,1,Esewa wallet not loaded in my mobile banking,2024-12-05T16:42:16,4.3.4.0
en-np,1e5f87c7-9e5b-44e8-abb4-05a31f2b1afc,Suzan Shrestha,5,Easy and simple,2024-12-05T16:25:22,4.3.4.0
en-np,e5fd4765-a2ea-4390-9370-5b1cc85c350c,Prabin Ojha,3,Why my esewa account charge Rs10 to transfer money within esewa...it makes me feel costly to use esewa for daily transitions.. please give me reply,2024-12-05T14:36:28,4.3.4.0
en-np,88a5e57b-00e8-4302-bcad-eec29986d048,Ava._. Okok,1,"It was working fine until I tried to log back in and said ""this account has been temporarily blocked."" And so I tried contacting them, later I got a notification saying ""unblock dormat account has been closed by admins"". It has been over 5+ days and I am not able to log into my account. Please fix this issue",2024-12-05T13:15:12,4.3.4.0
en-np,1a014b2c-c7b0-46ae-9f25-1781a551efa8,bijay Ruy,1,Custumar care ma call noi uthdaina!! temporary block bhayera call gareko uthayepo,2024-12-05T13:00:04,4.3.3.5
en-np,73418d9d-a388-473f-a4b0-b4e32f5c53d6,Roshan Kumar,1,E sewa scam app do not use,2024-12-05T12:31:53,4.3.4.0
en-np,b96169d6-80c3-42af-8be9-18f5916523d7,HEALTHY CITIZEN NEPAL,1,Its CSD isn't good,2024-12-05T11:58:01,
en-np,79726de8-709c-4393-a6bc-62840edc2859,Panda 10k,4,Goddf,2024-12-05T11:54:02,
en-np,76ebc5bd-d23d-49e2-9a12-c74277545287,Ravi Mandal,5,RaviMandal 5 Star,2024-12-05T07:23:16,4.3.3.5
en-np,b0c22cc0-9878-4e62-9766-cb1fe07a76bc,Sonu Mahato,1,Esewa is the first digital wallet mostly popular in Nepal but it is not liked by today's people as most because Nowadays there are many problems seen in the apps as well as staff working under this company and they are not solving the problem of those consumers after multiple calls. One of the most fraud and worse😡 digital payment best to used khalit as my experience.Khalti the best one,2024-12-05T07:17:21,4.3.3.5
en-np,15793fc8-af46-40eb-b529-5379e65efb57,Ajay Shakya,5,Good,2024-12-05T04:38:26,4.3.3.5
en-np,fe2f6517-4aa3-47f2-a5af-e1e85dc74eed,Puskar Thagunna,1,Nice,2024-12-05T04:02:37,4.3.3.5
en-np,c7f4c7d2-0739-4ffe-91d3-85b6b599e636,Bishal Bista,5,It's good 😊,2024-12-05T02:45:36,
en-np,56d2c200-741a-446f-95d2-61eba298254c,Basanta Sk,1,Hello esawa I have to do kyc update but I am not 16 years old so please update my kyc Then I will use my 1000 rupees I added,2024-12-05T02:43:48,
en-np,c45aaa04-34e4-46ac-b047-d04863b88bbd,Basanta Pariyar,5,This wallet is my best wallet thank you esewa,2024-12-05T00:36:14,
en-np,1ad2e7e5-1f94-4a73-969b-ac759823cdc3,Sima Bhattarai,5,Nice,2024-12-05T00:24:58,
