locale,review_id,author,rating,review_text,date,app_version
en-np,2aa7e9c8-8440-4d6f-9c76-7855d83a14e0,A S,5,Nice,2021-08-28T16:07:16,3.8.10.3
en-np,02fd2667-4ef9-4e0d-a40e-d7860465a010,Amazing Facts,5,Awesome but little bit bad,2021-08-28T13:24:35,
en-np,ca01ab87-c0a1-4d86-8863-c9e976adc854,Nitu Jaishi,5,Gu aap,2021-08-28T13:11:09,3.8.10.2
en-np,c6966b2a-426b-4bde-b2a7-33294aab13d8,Jiten mukhiya,5,Helpful app,2021-08-28T11:22:37,
en-np,4f5f1ddc-1bba-439b-a305-09ea1a0402a6,Niraj Chaurasiya,1,Nowadays esewa have many bugs nd issue its better to find any other apps,2021-08-28T08:05:05,3.8.10.3
en-np,3989b847-a551-4635-941a-eee81077211d,Sumit Karki,5,Helpfull app,2021-08-28T07:36:24,3.8.9.1
en-np,8cc3c7f1-bffc-437c-b8c8-28452b0e5f3c,Subas Basnet,1,Wrost app not verify my kyc for last 50 hour,2021-08-28T06:53:47,3.8.10.3
en-np,d00b7a33-e4b7-4d25-9329-d938727b065d,chirann rijal,3,it's not working in viber,2021-08-28T06:08:22,3.8.10.3
en-np,75011475-e826-43ab-8fd8-cf46a5c12968,Eaknath Kafle,1,Poor service and not support some Bank,2021-08-28T05:22:16,
en-np,de744d70-9083-4a62-a1af-f0aaf4082298,Sabin Shrestha,5,The best,2021-08-28T03:04:04,3.8.9.0
en-np,ffac0253-160d-4688-9043-1fbc873f9762,Rajan shrestha,5,Great,2021-08-28T00:25:45,3.8.10.3
en-np,d81c3ff4-f7e4-4394-a8a3-5c817986cb54,San Shrestha,5,Santosh Shrestha,2021-08-27T19:09:29,
