locale,review_id,author,rating,review_text,date,app_version
en-np,e4b3ed83-c804-485e-918b-83e64b63ded3,Apeksha Rai,5,💪💪💪,2022-06-09T16:36:37,
en-np,8b7d8670-9776-450a-90dc-21f939494f7b,Sakal Op,5,Beast App Ever,2022-06-09T13:46:07,3.8.18
en-np,0a2ce732-3b71-4056-aeb6-9b0ae89a958d,Rocky Grg,2,It's pretty good app but I have a one problem from a month .I cannot login my id .it showing plz reset from another device .. fix it sir🤧,2022-06-09T11:07:59,3.8.19
en-np,6b122ec1-d377-4490-926d-f8a121c21d2f,John Sodari,5,very very good app,2022-06-09T10:30:24,3.8.18
en-np,b00907ff-1aca-4773-bbb4-07de8613efee,Rohan Kunwar,5,.....om,2022-06-09T07:52:35,
en-np,40be8856-9b6b-49d3-93aa-bf4545471551,Mugiwara Luffy,5,This app is good need to add new features,2022-06-09T07:52:00,
en-np,9146e143-223e-4dbc-8c48-b2795d4cea1d,Dolma Tamang,1,Kate transaction Haru pending ma parxa.,2022-06-09T07:13:06,3.8.19
en-np,61df67d9-ed0d-423b-b578-9b94db67ed48,SK GAMING,1,Worst app My kyc is pending from 2 days But no response,2022-06-09T06:59:32,3.8.19
en-np,938f52cc-dcb7-480e-85ec-df29a10d64bb,AVISHEK EDITX,1,K ho yrr yetro din bhaisakyo Kei response xaina tw Na id login hunxa Na timi haru ko costumer service ko reply aauxa .,2022-06-09T06:52:48,3.8.10.3
en-np,215b3462-f97c-4a75-95a1-9a1f3ea95226,Om Yadav,5,Your e sewa nice thanks,2022-06-09T06:10:07,
en-np,fc0faf53-2bb6-4463-be34-4d0b6f7ac16d,Imran Nepal,5,Very successful app,2022-06-09T05:36:06,3.8.18
en-np,67a66c6d-ee53-41c4-af75-eec57a5e3626,Narayan Stha,5,Wow great I'm happy 😊,2022-06-09T03:54:30,3.8.19
en-np,b8dd3024-be29-4a9a-a72f-cb6a3d270a11,Amrit Yadav,5,Verify problem very hard,2022-06-09T02:08:34,3.8.19
en-np,ea74fc6f-b2c5-42e8-b3a6-606a5019435b,Bharat Bhai,5,This apps is good opportunity,2022-06-09T01:19:19,3.8.19
en-np,2ff1ce37-4a56-4c02-9644-37877c8a0c1f,Santosh Sah,4,Good,2022-06-08T18:48:30,3.8.19
