locale,review_id,author,rating,review_text,date,app_version
en-np,b122b4e5-320e-469f-8352-6e82c8157bd2,Paras Basnet (Whitedevil),5,Not good,2020-10-16T16:00:21,3.7.9.1
en-np,ef636103-979b-45ac-9ba7-4251c6c4cb23,Claire McDonald,5,Nepal fastest and perfect no. 1 Nepal wallet just I love it!!!! 🇳🇵🇳🇵🇳🇵🇳🇵❤️❤️❤️♥️💜,2020-10-16T15:15:34,3.7.9.1
en-np,a8ed5ed6-d6dd-4a48-afa4-d747e784bc91,Baburam Devkota,5,Ice,2020-10-16T13:26:38,3.7.9.1
en-np,9630d826-965a-493f-987b-de740b643fb5,Ashmit Thapa,5,I like this app,2020-10-16T11:31:17,3.7.9.1
en-np,6d4bdadf-27e9-4097-9c0d-a522b8b23431,Deepak Thagunna,5,Awesome makes very easy for bill payment no waiting in long lines anymore,2020-10-16T10:35:09,3.7.9.1
en-np,6fd32a3b-9549-48c7-b922-992b6bcf25eb,Sanjok Rasaili,5,This app is awesome but there is neceesity of some others new feautures♥️,2020-10-16T08:46:11,3.7.9.1
en-np,f6319b9d-fdb0-4c18-9ad7-16f0c5c1d60d,nira dahal,5,Nice app for nepali people and also easy ro pay,2020-10-16T07:20:19,3.7.9.1
en-np,de9239f7-3f19-4896-a340-7b4f8006db3f,Every thing,1,Takes hour and hour to receive transection and the reward is not worthed,2020-10-16T05:05:32,3.7.9.1
en-np,71562af8-48da-42ef-8566-8524a48ce3b4,samyog grung,5,wow,2020-10-16T04:33:39,
en-np,c70291a5-5e71-4ee2-9fc9-ce918b7522da,killer Sidant Gaming,1,I have load money on 9:50 it's 10:2 but money haven't come but when I recharged from same bank it's give money .worst app,2020-10-16T04:17:25,
en-np,a1649984-f275-482c-99e9-336fb30f100f,Rajanish Mahato,5,Wow so nice,2020-10-16T04:02:41,3.7.9.1
en-np,93719996-11ac-4680-9652-422467cceff0,Sharan Shrestha,1,booooooooooo,2020-10-16T03:31:50,
en-np,305532ae-870d-43b9-9aec-e30a34db1d26,yooki boom,1,Make it world wide 🥺,2020-10-15T19:37:58,3.7.9.1
