locale,review_id,author,rating,review_text,date,app_version
en-np,877dab65-21fd-4c83-b6c2-b2cfa4cbd82e,monster gaming,5,Thank you,2021-06-23T16:04:54,3.8.8.2
en-np,83687aa7-c33b-424d-8615-f40254d40f06,Karma Tamang Lama,2,How to take voucher,2021-06-23T14:55:43,
en-np,cb127d5b-e895-4f72-9e55-8b01f3320e69,Sonanonymous Sherpa,1,"Tried esewa because my bank app wasn't working today. Deposited this huge sum and it went smooth. I guess as long as you are depositing cash on esewa its not going to ask you for anything. But as soon as I tried to pay my kids school fees it said that was above my limit. Customer service told me to update my Kyc and after that it was going to work after an hour. Waited for 2 hrs, and tried it, but the same problem. I called again they said asap. 26hrs later I m still waiting.. Thanks Nosewa",2021-06-23T14:00:59,3.8.8.3
en-np,f8192029-4b1a-400f-a396-bc6cc7e98a4c,Manisha Basnet,1,To good,2021-06-23T13:04:17,
en-np,63b66b30-246e-4f1c-a5b6-a0e27c0912ef,Vishal Ramatel,1,3rd class app maile jst mo banking bat paisa load gareko bank bat paisa katiyo but esewa ma ayena jaile yastai hunxa.. Costumer service pani khatam x 🙄 Mero paisa khaidiyo 😠 xito firta gardinu paaro,2021-06-23T12:52:19,3.8.8.3
en-np,c37ac8d3-7b21-43e2-969e-6b08063d0e42,NABEEIN 777,5,Good,2021-06-23T12:02:06,
en-np,642b5bc2-2ac8-4f5c-a0b5-4b1e771325bc,Anjan Karki,1,Its soo bad.. I dint know what kind of developers you have.. Pay more andnhire better ones. It hangs all the time.,2021-06-23T09:15:01,3.8.8.3
en-np,2ebc7f48-3dfc-4f90-97c5-89ba8f4fd382,Sachin Bhattarai,4,"There should be more bank to link esewa now there is so few it better to add more bank like citizen,Nic _asia,RBB so, I give 4 star",2021-06-23T08:22:29,3.8.8.3
en-np,348a5e2e-a8c0-47a7-843f-85b0bd008996,Neetesh Ghimire,1,It take my rs6000,2021-06-23T05:45:23,3.8.8.3
en-np,ec194fa6-94f3-41c5-b25f-e644528ba984,Rohan Sah,5,Perfect,2021-06-23T05:19:45,3.8.8.3
en-np,14031f14-5242-42b0-84b2-a69758b1d11f,Sumit Suwal,5,Op,2021-06-23T04:19:41,3.8.3.2
