locale,review_id,author,rating,review_text,date,app_version
en-np,e6df6280-2010-4bcb-baa6-6d920406bf60,OK Tech Nepal,5,Very Good and useful app for Nepal 🇳🇵🇳🇵🇳🇵 I love it 💘💘💘,2020-07-20T16:52:38,
en-np,31389211-50a0-483d-8f1e-83e075861d89,Dinesh D.C,5,Great 1st and no .1 digital wallet app in nepal provide the more and more event in esewa,2020-07-20T16:48:18,3.7.6
en-np,b0c0da9b-92ee-422e-9c6c-bb3d13a7f882,Barzil Server,1,Ha ha ha This app is very bad,2020-07-20T14:47:49,
en-np,9a7c1139-48fc-4afe-8560-d2b596cf2f5a,0Q Gaming,5,Nepal ma free fire ra pubg ma dimond lina nai mila ddeina sir updeat gar nu pari yo chado,2020-07-20T12:59:15,3.7.4.2
en-np,48633f43-efb4-48f2-a660-169c49048264,Nischal thapa,5,I love this app,2020-07-20T11:52:18,
en-np,adaceea2-27ed-4a3d-846e-7bbf8e2640fa,Mohan Khadka,5,nice,2020-07-20T11:50:11,3.7.4.3
en-np,e6a648c9-c4a2-40fe-9e28-08a9eb80f349,bishal mijar,5,Good,2020-07-20T11:14:06,
en-np,4e774a37-a01a-44ba-814e-14d469580639,Ankit Kandel,1,Why can't we make payment for game ?,2020-07-20T11:13:53,3.7.6
en-np,1ace3fa6-d3b7-47e7-90b3-5dedf5b4a7b1,Sagar Bohora,1,worst app ever blocked my account without any concern instead of giving priority to digital money they blocked Account. Worst app ever that I used IME pay and khalti is far better than esewa.,2020-07-20T11:11:56,3.7.6
en-np,ffb56ffd-aac8-4ee2-8a93-8544c70db49d,Abisek,5,ramro xa,2020-07-20T10:56:05,3.5.1
en-np,14a3f041-497e-405a-837f-e8d142273a00,Mamtaz Allam,5,Oh f see so LG f2 of d Essa kg f see go e on,2020-07-20T09:36:12,
en-np,ed12b4d5-a85f-4a06-970e-bf9c670c0f78,Ashok Thapa Official,5,Nice application,2020-07-20T07:50:39,3.7.6
en-np,d924ba26-67bb-4fc8-82cd-4c76801d454d,SP gamer,4,Wow,2020-07-20T05:40:46,3.7.2
en-np,ca977102-e81d-417d-8e5d-c28690138ce2,सुरज लिम्बु,1,U banned many accounts,2020-07-20T02:47:03,3.7.6
en-np,5af2363e-f0c5-4550-9041-8c9216923f94,Abishek Official,1,Bad content,2020-07-20T02:16:23,3.4.7
en-np,e665a544-f8d7-49bd-a5a1-469f724ee81f,Christine Nichols,1,Hamro paisa ni timi haru ko hisab le chalaunu parne baru chai daina yesto kabadi app,2020-07-20T02:07:22,
en-np,23f574aa-39fb-468c-8a0a-7e7e3e21d9c5,Sumat Official,1,Payments methods for gamers must be added,2020-07-20T02:04:27,
en-np,8dea6749-dd67-4ff7-8a9b-59d67cc6d77d,Apil Bhujel,1,i don't use esewa that is mentally apps gamers are not allowed in esewa to ghanta ko kam esewako,2020-07-20T02:04:03,3.7.4.3
