locale,review_id,author,rating,review_text,date,app_version
en-np,820b8dd9-a185-4a28-bfd4-9ea510053842,Sanju Shrestha,1,"when i get the message of 240 rs in business account of esewa , why did not add in business account of esewa , it been a almost 2hrs.",2026-02-03T10:38:44,4.7.3.0
en-np,4f8956c7-2e79-40d0-9979-946a034f6c0c,Shishir Kandel,2,always server down when important,2026-02-03T09:41:23,4.8.0.0
en-np,f843e85e-8cb7-452e-9b0c-b513705a8c09,Neha Rai,1,to weak maintenance,2026-02-03T09:20:06,4.7.3.0
en-np,6707ccdb-503e-44e1-a270-5098b358eb75,NO Name,1,i want to unhold my hold money plz help @esewateam,2026-02-03T09:01:28,4.7.3.0
en-np,ec0538fd-3e3e-4286-9a4d-480d93976d87,Dinesh Goswami,1,esewa banda gare hunxa dher lop gare labh labh le bilaph,2026-02-03T09:00:55,
en-np,90211f49-077e-4a60-8adf-1bf5e72876bb,Rohit Acharya,1,lamo jasto temi haru ko app mugi haru server not available mugi haru lami,2026-02-03T08:59:17,
en-np,4122a7cd-f629-4803-9091-20b2662b9fe0,nothing Karki,1,poor service.,2026-02-03T08:53:39,
en-np,4b41b34f-0a00-48da-88fb-1a67df62551d,Op Ump,1,"chayeko bela chai jaile server down hunxa kasaile kholne plan gardai xau bhane na khola not worth it aafnai paisa use garna nii 2-2,3-3 ghanta kurna parxa useless aba Dekhi ma ta money load gardina lamo jasto",2026-02-03T07:34:24,
en-np,dea6c38b-3e4f-481a-a8e7-18cbb2d534dd,Prem Gosai,5,good 👍👍👍👍👍👍👍👍👍👍👍👍,2026-02-03T07:25:51,
en-np,9699a35b-edac-43c5-9de5-39ec88c57ddc,Kamal Bohara,5,this is very good,2026-02-03T07:24:15,4.7.3.0
en-np,4f567653-82c0-4f95-920e-4b1bb12dcd00,Mewahang D Vvek,1,k geda jasto garo pareko bela service not available vanxa k ho yesto,2026-02-03T06:58:13,4.7.3.0
en-np,0de2460e-048a-4422-b063-4f7ebd842add,Basu Acharya,1,"costumer care service worst esto reputed app ko kina hola solve this major issuee ...Costomer needs to share their problem/issues directly through calll..But the irony is Everytimee you call all you ever hear will is ""bestha cha"" this is soo annoying",2026-02-03T06:47:42,4.3.4.1
en-np,c4fd52d8-db4d-4203-a7ca-f8ea4478a18d,Aajad Ansari,5,good,2026-02-03T06:41:39,4.7.3.0
en-np,eae154c3-96c1-4ae3-9a39-5233f9e47119,Amrit Joshi,1,payment charge 5rs Dekhi 10 rs vo kina yesto hmm ..ki profit Kam vo 5rs le,2026-02-03T05:28:00,4.8.0.0
en-np,010d2a2b-1f92-448a-bf4e-bf809586c953,Naresh Rimal,5,is I earn someone education🎓 join Nepali🇳🇵 Nepali people's,2026-02-03T03:58:58,4.7.3.0
en-np,7ad8aa56-e699-4275-807a-207be9b8381a,Maheswor Chaudhary,5,Nice app,2026-02-03T03:42:42,4.8.0.0
en-np,6f3bbda3-a722-47f6-aed3-7d54b2de7b93,Suman Pokharel,1,This app is nice at all. but sometimes we need it more then. Why does esewa make us wait a lot . it makes us cry in some cases ?? . what about those who don't carry cash and depend totally on it. pls make it more reliable and acceptable. otherwise it makes us to be a professional dishwasher 🫠🫠🫠🫠🫠,2026-02-03T02:43:36,4.7.3.0
