locale,review_id,author,rating,review_text,date,app_version
en-np,34b33afa-fef8-4e58-934a-51f5cc02a127,black x,1,Randi ko bann app muji khatte haru,2022-01-08T15:19:02,
en-np,7db70ab9-bfc6-4833-aedb-e06ed1620b39,Breeze,1,I've never in my life given any app a 1 star but this one deserves it. I cannot even change my password through this app and esewa won't let me change it through the browser . The customer service is the worst . Waited for them to pick the call for 4 mins and guess what happens the call gets cut. I tried again but the same response. Really frustrated and never gonna use this app again until its fixed . Oh they also won't reply to any mails and I've been waiting for their PROPER reply for MONTHS.,2022-01-08T14:47:28,3.8.15
en-np,42c069e0-1853-48d4-a610-e944413dd6a6,Gomati Bist,5,Best app KYC halka chito verify bhaye hunthiyo,2022-01-08T14:19:56,
en-np,e5f8a3d8-e43a-409b-b8b2-90b6339b186a,HERO GAYAB MODE ON,1,Esewa id blocked plss help😓😭😭😭,2022-01-08T12:37:21,3.8.6.2
en-np,28a52038-534d-4ab0-985f-52866723fd49,Basanta Thapa,5,Thanks this app is best app in the world,2022-01-08T12:04:38,
en-np,077f4e15-23e4-4d4f-a366-9137b6d001ec,Sanjay Magar,5,Before i doesn't know about ths Aps,2022-01-08T11:51:19,3.8.15
en-np,7c2b531a-7f0e-41c0-8c64-0b957285b87d,Pramod kumar Tharu,1,"this esewa mobile wallet gives so less amount of cash back ,so know i am using ime pay . ime pay is the best n also ime pay gives 5% cash back.",2022-01-08T10:09:18,
en-np,e2e5def3-0323-4e16-9ff5-56dcd051f57a,Mohammed Husein gaddi,5,Nice,2022-01-08T09:59:21,
en-np,7f1dbc69-df7c-4ed6-8e47-42447bed8bc2,RIYAJ AHAMAD,1,"How much time your concern department take to verify My wallet I'd one month or one year? I am trying since last month. I think your concern department should upgrade their system. I call ten time to the Costumer Support but always said that ""your request is forwarded to concern department please wait"". Now it's enough. Just say straight that my wallet I'd can your concern department verify or not? Otherwise I left this app. Good bye From my side to your concern department RIP......",2022-01-08T06:20:52,
en-np,d0928f0f-bb93-43fb-b6c6-59a9ebfeccf5,Dinesh Gajmer,1,"Too bad the end is worse than I thought it would be. I haven't used this app for a long time. Money loaded on time will not be loaded as I have run, even if money is deducted from the bank, it will not be credited to your account or you have to give information to the bank.It is not possible to contact this company while on bank leave I have also received a lot of support from this company when Nobel laureates were terrorized. So I don't think it's right.Therefore, other friends also donotdouse",2022-01-08T05:43:18,3.8.0
en-np,496014c7-9206-4632-92aa-5b28ab091470,Supriya Chaurasiya,1,Before 1 yrs I am using this app but know I don't use because there is low commission on recharge,2022-01-08T05:32:37,
en-np,29ec42ba-0b58-4ba2-92c2-928e26ed2db9,Ganesh Bahadur,4,So nice app,2022-01-08T04:42:11,3.8.14.1
en-np,180601d2-853d-48d9-9968-44a09c03d8c4,Salina Koju,5,Good app,2022-01-08T03:20:09,
en-np,77d47a57-bd7d-4427-928e-a755043b7de0,Niraj Murmu,1,"Payment garda pending basyo. Paisa pani khayo esewa le, imepay bata payment garnu paryo. Customer care maa ni contact garda ni receive gardainan. Shame on you esewa team.",2022-01-08T01:38:49,3.8.15
